ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE,JOINT_ACCOUNT_HOLDER,BANKCARD,ONLINE_ACCESS,CARDNB,RTN
101764,1764,SAV,78518,YES,NO ,NO ,5520111111111120,121000358
101765,1765,SAV,-1110.45,YES,YES,NO ,213130951856200,124101555
201765,1765,CHK,-908.55,YES,YES,NO ,5169-7990-9185-4334,71103619
101766,1766,CHK,81057,YES,NO ,NO ,4146 6643 9004 5458,125000574
101767,1767,CHK,11391,YES,NO ,YES,5285696282092970,21200339
101768,1768,LN ,20133,NO ,YES,YES,30011111111119,211672531
101769,1769,CHK,56712,YES,YES,NO ,5580977968891500,21300077
101770,1770,SAV,12301.85,YES,NO ,NO ,6220264390045750,11000138
201770,1770,CHK,10065.15,YES,NO ,NO ,,21200339
101771,1771,SAV,1338,YES,NO ,NO ,5423111111111110,122101706
101772,1772,SAV,6439,NO ,YES,YES,3530 1113 3330 0000,107000327
101773,1773,SAV,1141,NO ,YES,YES,,51000017
101774,1774,SAV,263,NO ,YES,YES,6220264390045750,82000073
101775,1775,SAV,2537.15,NO ,NO ,NO ,30310111161029,41001039
201775,1775,CHK,2075.85,NO ,NO ,NO ,6220264390045750,71214579
101776,1776,SAV,9703,YES,YES,NO ,340000000000009,81904808
101777,1777,SAV,17425,YES,NO ,NO ,6520224090045450,73000176
101778,1778,SAV,12744,YES,YES,NO ,4024007121595480,81904808
101779,1779,SAV,23874,NO ,YES,NO ,5169-7990-9185-4334,63100277
101780,1780,SAV,5090.8,NO ,YES,NO ,213130951856200,71000505
201780,1780,CHK,4165.2,NO ,YES,NO ,30111111161229,81000032
101781,1781,CHK,38028,YES,YES,NO ,5285696282092970,81904808
101867,1867,SAV,44469,YES,NO ,NO ,5169-7990-9185-4334,111000025
101868,1868,SAV,43847,YES,YES,NO ,213130951856200,11400495
101869,1869,SAV,4588,NO ,NO ,NO ,6220264390045750,307070267
101870,1870,CHK,453.75,YES,NO ,YES,4024 0071 2159 5481,121000358
201870,1870,SAV,371.25,YES,NO ,YES,,71000505
101871,1871,CHK,83148,YES,YES,NO ,3400-000000-00009,51000017
101872,1872,LN ,-87,NO ,YES,YES,3400-000000-00009,53000196
101873,1873,SAV,14435,YES,YES,NO ,4146 6643 9004 5458,73000176
101874,1874,SAV,6195,NO ,YES,YES,378282246310005,71214579
101875,1875,SAV,75407.75,YES,YES,NO ,5383908528354960,113000023
201875,1875,CHK,61697.25,YES,YES,NO ,5580977968891500,63100277
101876,1876,LN ,19622,NO ,NO ,NO ,4146664390045450,123103716
101877,1877,CHK,103796,YES,NO ,NO ,5580977968891500,124000737
101878,1878,CHK,13149,NO ,NO ,NO ,38111111111119,11900571
101879,1879,CHK,988,NO ,YES,NO ,30111111161229,123103716
101880,1880,LN ,2472,NO ,YES,NO ,,107000327
101881,1881,CHK,3581,NO ,YES,YES,6011567891012130,63100277
101882,1882,SAV,24710,YES,NO ,NO ,5169799091854330,307070267
101883,1883,SAV,6717,NO ,YES,NO ,5169-7990-9185-4334,11400495
101884,1884,SAV,5101,NO ,NO ,NO ,4024007121595480,122101706
101885,1885,SAV,2182.95,NO ,YES,NO ,378282246310005,21200339
201885,1885,CHK,1786.05,NO ,YES,NO ,5462522444922680,103000017
101886,1886,CHK,12448,NO ,YES,YES,6011567891012130,64000020
101887,1887,CHK,7257,NO ,NO ,NO ,4024-0071-2159-5481,113000023
101888,1888,LN ,8497,NO ,YES,YES,3400 000000 00009,101100045
101889,1889,CHK,7849,NO ,YES,NO ,4146 6643 9004 5458,71103619
101890,1890,CHK,8812.1,YES,NO ,NO ,4146664390045450,82000073
201890,1890,SAV,7209.9,YES,NO ,NO ,30111111161229,122101706
101891,1891,CHK,5045,YES,NO ,NO ,,21000322
101892,1892,LN ,10888,YES,NO ,NO ,,71000505
101893,1893,CHK,7048,NO ,YES,NO ,180030951856201,51000017
101894,1894,CHK,69219,YES,NO ,NO ,4146664390045450,64000020
101895,1895,CHK,639.1,YES,NO ,NO ,36111111111111,26009593
201895,1895,SAV,522.9,YES,NO ,NO ,5285696282092970,11000138
101896,1896,LN ,6196,YES,YES,YES,4024007121595480,73000176
101897,1897,CHK,1794,NO ,YES,YES,30011111111119,11200608
101898,1898,CHK,20655,YES,YES,NO ,4024-0071-2159-5481,103000017
101899,1899,CHK,716,YES,YES,YES,5423111111111110,61000052
101900,1900,LN ,11446,YES,NO ,NO ,4146 6643 9004 5458,125000574
101901,1901,CHK,28055,NO ,YES,NO ,6520224090045450,52001633
101902,1902,SAV,9663,YES,YES,NO ,4024007121595480,11400495
101903,1903,SAV,25633,YES,NO ,NO ,4024 0071 2159 5481,71214579
101904,1904,SAV,4157,YES,NO ,NO ,213130951856200,124101555
101905,1905,SAV,8797.25,NO ,YES,NO ,3528309518562060,11500010
201905,1905,CHK,7197.75,NO ,YES,NO ,3400 000000 00009,124101555
101906,1906,CHK,4302,NO ,YES,YES,36111111111111,11200608
101907,1907,CHK,2471,NO ,YES,NO ,38111111111119,101000035
101908,1908,LN ,9039,YES,NO ,NO ,4146-6643-9004-5458,11500010
101909,1909,CHK,8271,YES,NO ,NO ,4146 6643 9004 5458,81904808
101910,1910,CHK,8159.25,YES,YES,NO ,5423111111111110,113000023
201910,1910,SAV,6675.75,YES,YES,NO ,3400-000000-00009,52001633
101911,1911,CHK,35291,YES,YES,NO ,5169-7990-9185-4334,21000322
101912,1912,LN ,51939,YES,YES,NO ,30411111111111,125000574
101913,1913,CHK,3797,YES,NO ,YES,180030951856201,125000574
101914,1914,SAV,12688,YES,NO ,NO ,3528309518562060,125000574
101915,1915,SAV,2777.5,NO ,YES,NO ,30510011111111,71214579
201915,1915,CHK,2272.5,NO ,YES,NO ,,41001039
101916,1916,SAV,9113,YES,NO ,NO ,5462522444922680,11500010
101917,1917,SAV,877,NO ,YES,YES,30011111111119,31202084
101918,1918,SAV,-6068,NO ,YES,NO ,4024007121595480,53000196
101919,1919,SAV,2149,NO ,YES,YES,5285696282092970,51000017
101920,1920,SAV,435.05,YES,YES,YES,180030951856201,71214579
201920,1920,CHK,355.95,YES,YES,YES,3530 1113 3330 0000,82000073
101921,1921,SAV,7985,YES,YES,NO ,30011111111119,51000017
101922,1922,SAV,14118,YES,NO ,NO ,5423111111111110,63100277
101923,1923,SAV,5773,YES,YES,YES,5169-7990-9185-4334,61000052
101924,1924,LN ,-42,NO ,YES,YES,5169 7990 9185 4334,81000032
101925,1925,CHK,31243.3,YES,YES,NO ,5169 7990 9185 4334,124101555
201925,1925,SAV,25562.7,YES,YES,NO ,3400 000000 00009,53000196
101926,1926,CHK,50434,YES,YES,NO ,30310111161029,54001204
101927,1927,CHK,37754,YES,YES,NO ,4146-6643-9004-5458,51000017
101928,1928,SAV,28840,YES,NO ,NO ,30210111161229,53904483
101929,1929,SAV,3172,NO ,YES,NO ,5520111111111120,73000176
101930,1930,SAV,9879.1,NO ,NO ,NO ,30011111111119,61000052
201930,1930,CHK,8082.9,NO ,NO ,NO ,30411111111111,71000505
101846,1846,SAV,285,NO ,YES,YES,,11000138
101847,1847,SAV,863,NO ,NO ,NO ,,53904483
101848,1848,SAV,23231,NO ,YES,NO ,,61000052
101849,1849,SAV,28070,YES,YES,NO ,4024 0071 2159 5481,81000032
101850,1850,SAV,19819.8,YES,NO ,NO ,3400-000000-00009,122101706
201850,1850,CHK,16216.2,YES,NO ,NO ,,111000025
101851,1851,SAV,61126,NO ,YES,NO ,6520224090045450,51000017
101852,1852,SAV,6439,NO ,YES,NO ,4024007121595480,11200365
101853,1853,SAV,-429,NO ,YES,NO ,5169799091854330,71103619
101854,1854,SAV,10626,YES,NO ,NO ,30411111111111,61000052
101855,1855,SAV,2446.95,YES,NO ,NO ,4146 6643 9004 5458,124000737
201855,1855,CHK,2002.05,YES,NO ,NO ,30210111161229,31202084
101856,1856,SAV,924,NO ,YES,NO ,30210111161229,11200608
101857,1857,SAV,-917,YES,NO ,YES,4024007121595480,41001039
101858,1858,SAV,24383,NO ,NO ,NO ,30510011111111,21300077
101859,1859,SAV,1848,YES,YES,NO ,,63100277
101860,1860,SAV,6124.25,YES,YES,NO ,30310111161029,63100277
201860,1860,CHK,5010.75,YES,YES,NO ,340000000000009,11000138
101861,1861,SAV,12724,NO ,NO ,NO ,6220264390045750,323070380
101862,1862,SAV,4809,YES,NO ,NO ,30411111111111,21200339
101863,1863,SAV,9550,NO ,YES,NO ,5285696282092970,71214579
101864,1864,SAV,35713,YES,NO ,NO ,5520111111111120,125000574
101865,1865,SAV,6062.1,NO ,YES,NO ,4146 6643 9004 5458,101100045
201865,1865,CHK,4959.9,NO ,YES,NO ,30310111161029,53000196
101866,1866,SAV,16068,YES,YES,NO ,5383908528354960,31202084
101953,1953,CHK,1551,NO ,YES,YES,30210111161229,71214579
101954,1954,CHK,1900,YES,YES,NO ,180030951856201,71000505
101955,1955,CHK,4586.45,YES,NO ,NO ,,53904483
201955,1955,SAV,3752.55,YES,NO ,NO ,6220264390045750,124000737
101956,1956,LN ,7206,YES,YES,NO ,5580977968891500,125000574
101957,1957,SAV,8983,YES,NO ,NO ,5580977968891500,52001633
101958,1958,SAV,6361,YES,NO ,NO ,3530 1113 3330 0000,63000047
101959,1959,SAV,-3016,NO ,YES,NO ,378282246310005,71214579
101960,1960,SAV,1813.9,YES,NO ,NO ,4024-0071-2159-5481,81904808
201960,1960,CHK,1484.1,YES,NO ,NO ,340000000000009,11200365
101961,1961,SAV,35253,NO ,NO ,NO ,340000000000009,73000176
101962,1962,SAV,1308,NO ,YES,YES,,81904808
101963,1963,SAV,307,NO ,YES,YES,6011567891012130,122101706
101964,1964,SAV,2157,NO ,YES,YES,30111111161229,71103619
101965,1965,SAV,-4278.45,NO ,YES,NO ,5423111111111110,53904483
201965,1965,CHK,-3500.55,NO ,YES,NO ,3528-3095-1856-2063,124101555
101966,1966,SAV,29639,YES,YES,NO ,36111111111111,53000196
101967,1967,SAV,32812,YES,YES,NO ,4146 6643 9004 5458,124101555
101968,1968,SAV,36096,YES,NO ,NO ,6011567891012130,52001633
101969,1969,SAV,12174,YES,NO ,NO ,36111111111111,123103716
101970,1970,SAV,8713.65,NO ,YES,NO ,5383908528354960,11500010
201970,1970,CHK,7129.35,NO ,YES,NO ,5285696282092970,21200339
101971,1971,CHK,23201,NO ,YES,NO ,3528-3095-1856-2063,125000574
101972,1972,LN ,4003,YES,YES,NO ,30310111161029,107000327
101973,1973,CHK,27527,YES,YES,NO ,,26009593
101974,1974,CHK,25343,NO ,YES,YES,5520111111111120,121000358
101975,1975,CHK,6772.7,YES,NO ,NO ,,52001633
201975,1975,SAV,5541.3,YES,NO ,NO ,4024007121595480,71000505
101976,1976,LN ,4321,NO ,YES,YES,340000000000009,81000032
101977,1977,CHK,29934,YES,YES,NO ,6520224090045450,125000574
101978,1978,SAV,4423,YES,YES,NO ,38111111111119,123103716
101979,1979,SAV,7652,YES,YES,YES,6520224090045450,124000737
101980,1980,SAV,5213.45,YES,YES,NO ,3528309518562060,125200879
201980,1980,CHK,4265.55,YES,YES,NO ,5383908528354960,101100045
101981,1981,SAV,25683,YES,NO ,NO ,5383908528354960,211672531
101982,1982,SAV,121375,YES,YES,NO ,30111111161229,73000176
101983,1983,SAV,37406,NO ,YES,NO ,213130951856200,31202084
101984,1984,SAV,5333,NO ,YES,NO ,6520224090045450,125200879
101985,1985,SAV,63287.95,YES,NO ,NO ,30011111111119,11500010
201985,1985,CHK,51781.05,YES,NO ,NO ,4024-0071-2159-5481,123002011
101986,1986,CHK,9597,YES,YES,YES,4024 0071 2159 5481,101000035
101987,1987,CHK,72060,YES,NO ,NO ,30310111161029,51000017
101988,1988,LN ,-1053,YES,NO ,NO ,5580977968891500,71103619
101989,1989,CHK,1458,YES,YES,YES,38111111111119,323070380
101990,1990,CHK,-3505.15,NO ,YES,YES,5169 7990 9185 4334,41001039
201990,1990,SAV,-2867.85,NO ,YES,YES,4024007121595480,31202084
101991,1991,CHK,41779,NO ,YES,NO ,6011567891012130,11500010
101992,1992,LN ,66336,YES,NO ,NO ,4146 6643 9004 5458,71214579
101993,1993,CHK,9096,NO ,YES,NO ,180030951856201,71214579
101994,1994,SAV,26809,YES,YES,NO ,30510011111111,53904483
101995,1995,SAV,54927.4,YES,NO ,NO ,30011111111119,11000138
201995,1995,CHK,44940.6,YES,NO ,NO ,5580977968891500,211672531
101996,1996,SAV,58020,NO ,YES,NO ,36111111111111,122400724
101997,1997,SAV,16779,NO ,YES,NO ,4024007121595480,122101706
101998,1998,SAV,1640,YES,YES,YES,36111111111111,51000017
101999,1999,SAV,20798,YES,YES,NO ,5423111111111110,52001633
102000,2000,SAV,18840.25,NO ,NO ,NO ,4146 6643 9004 5458,81000032
202000,2000,CHK,15414.75,NO ,NO ,NO ,5169799091854330,307070267
102001,2001,SAV,2324,NO ,YES,NO ,3400 000000 00009,71103619
102002,2002,SAV,51221,YES,YES,NO ,3530 1113 3330 0000,124000737
102003,2003,SAV,7034,NO ,YES,NO ,30510011111111,125000024
102004,2004,LN ,12120,NO ,YES,NO ,,26009593
102005,2005,CHK,3582.7,YES,YES,NO ,38111111111119,11400495
202005,2005,SAV,2931.3,YES,YES,NO ,30510011111111,63100277
102006,2006,CHK,-4280,YES,NO ,NO ,5169 7990 9185 4334,41001039
102007,2007,CHK,600,YES,YES,YES,213130951856200,81904808
102008,2008,LN ,8137,YES,YES,NO ,180030951856201,123103716
102009,2009,CHK,5858,NO ,NO ,NO ,5462522444922680,11500010
102010,2010,CHK,9411.05,YES,NO ,YES,,53000196
202010,2010,SAV,7699.95,YES,NO ,YES,30411111111111,125000574
102011,2011,CHK,12677,NO ,YES,NO ,4146-6643-9004-5458,63000047
102012,2012,LN ,13050,YES,YES,NO ,4146664390045450,81904808
102013,2013,SAV,282,YES,NO ,NO ,30310111161029,31202084
102014,2014,SAV,4984,YES,NO ,NO ,4146664390045450,82000073
102015,2015,SAV,2360.6,YES,YES,NO ,378282246310005,61000052
101931,1931,SAV,9134,YES,YES,YES,,122101706
101932,1932,SAV,11715,NO ,NO ,NO ,30310111161029,82000073
101933,1933,SAV,5631,YES,YES,NO ,30111111161229,52001633
101934,1934,SAV,5112,NO ,YES,YES,5580977968891500,323070380
101935,1935,SAV,2860.55,YES,NO ,NO ,30510011111111,41001039
201935,1935,CHK,2340.45,YES,NO ,NO ,,21000322
101936,1936,LN ,11579,NO ,YES,YES,180030951856201,63000047
101937,1937,CHK,28008,YES,NO ,NO ,6520224090045450,211672531
101938,1938,CHK,3605,NO ,YES,YES,5169-7990-9185-4334,111000025
101939,1939,CHK,28553,YES,YES,NO ,5169-7990-9185-4334,51000017
101940,1940,LN ,47665,YES,NO ,NO ,4024 0071 2159 5481,63000047
101941,1941,CHK,6983,YES,NO ,NO ,4146-6643-9004-5458,21000322
101942,1942,SAV,2571,YES,YES,NO ,4024-0071-2159-5481,11900571
101943,1943,SAV,456,YES,YES,YES,180030951856201,121000358
101944,1944,SAV,1847,NO ,YES,NO ,30310111161029,81904808
101945,1945,SAV,-379.5,YES,YES,YES,6011567891012130,21300077
201945,1945,CHK,-310.5,YES,YES,YES,3528309518562060,113000023
101946,1946,CHK,12257,YES,YES,YES,,31202084
202905,2905,SAV,8963.1,YES,YES,NO ,3528309518562060,211672531
102906,2906,SAV,1348,YES,YES,YES,,61000052
102907,2907,SAV,72276,YES,YES,YES,5462522444922680,21300077
102908,2908,SAV,111440,YES,YES,YES,6220264390045750,41001039
102909,2909,SAV,27053,YES,YES,NO ,38111111111119,211672531
102910,2910,CHK,7646.1,YES,YES,NO ,4146 6643 9004 5458,21000322
202910,2910,SAV,6255.9,YES,YES,NO ,5580977968891500,31202084
102911,2911,CHK,11187,YES,YES,NO ,3530 1113 3330 0000,107000327
102912,2912,LN ,9311,YES,YES,YES,4024 0071 2159 5481,125000024
102913,2913,CHK,7583,YES,YES,YES,213130951856200,64000020
102914,2914,CHK,3350,YES,NO ,NO ,180030951856201,51000017
102915,2915,CHK,1012,YES,YES,YES,5580977968891500,82000073
202915,2915,SAV,828,YES,YES,YES,4146-6643-9004-5458,125200879
102916,2916,LN ,25252,YES,YES,YES,4024 0071 2159 5481,11500010
102917,2917,CHK,16181,NO ,YES,NO ,3528309518562060,71214579
102918,2918,CHK,-1692,YES,YES,YES,30310111161029,82000073
102919,2919,CHK,405,NO ,YES,YES,5520111111111120,101100045
102920,2920,LN ,6776,YES,YES,YES,5169 7990 9185 4334,71000505
102921,2921,CHK,24971,YES,NO ,YES,3400 000000 00009,124000737
102922,2922,SAV,166458,YES,YES,YES,5169799091854330,111000025
102923,2923,SAV,-1751,NO ,YES,NO ,3528309518562060,307070267
102924,2924,SAV,12552,YES,YES,NO ,38111111111119,63100277
102925,2925,SAV,26587,YES,YES,NO ,36111111111111,124101555
202925,2925,CHK,21753,YES,YES,NO ,3400 000000 00009,41001039
102926,2926,SAV,26263,YES,YES,YES,5580977968891500,21000322
102927,2927,SAV,1146,YES,YES,YES,4024 0071 2159 5481,125000574
102928,2928,LN ,38361,YES,YES,YES,5383908528354960,71103619
102929,2929,CHK,17227,YES,YES,YES,5383908528354960,107000327
102930,2930,CHK,2812.7,YES,YES,YES,4146664390045450,61000052
202930,2930,SAV,2301.3,YES,YES,YES,4146-6643-9004-5458,51000017
102931,2931,SAV,11876,YES,YES,YES,36111111111111,123002011
102932,2932,SAV,23199,YES,YES,NO ,5169-7990-9185-4334,51000017
102933,2933,SAV,5733,YES,YES,YES,,21300077
102934,2934,SAV,-58080,YES,YES,NO ,5520111111111120,31202084
102935,2935,SAV,26462.15,YES,YES,NO ,36111111111111,54001204
202935,2935,CHK,21650.85,YES,YES,NO ,,123103716
102936,2936,SAV,55410,YES,YES,NO ,,11000138
102937,2937,SAV,15757,YES,NO ,NO ,3528-3095-1856-2063,125200879
102938,2938,CHK,13419,YES,YES,NO ,3400 000000 00009,71103619
102939,2939,CHK,13152,YES,YES,NO ,30210111161229,31202084
102940,2940,LN ,13564,YES,YES,YES,4146664390045450,71000505
102941,2941,CHK,2637,YES,YES,NO ,30011111111119,113000023
102942,2942,SAV,921,YES,YES,NO ,5383908528354960,51000017
102943,2943,SAV,6380,YES,NO ,YES,4024 0071 2159 5481,11500010
102944,2944,SAV,25039,YES,YES,NO ,30411111111111,11200365
102945,2945,SAV,-11240.9,YES,YES,NO ,,125000574
202945,2945,CHK,-9197.1,YES,YES,NO ,6220264390045750,51000017
102946,2946,CHK,4980,YES,YES,YES,4146 6643 9004 5458,53904483
102947,2947,CHK,52061,YES,YES,NO ,30310111161029,31202084
102948,2948,LN ,7987,YES,YES,NO ,3530 1113 3330 0000,101100045
102949,2949,CHK,6314,YES,YES,NO ,3400 000000 00009,53904483
102950,2950,CHK,11425.7,YES,NO ,YES,5520111111111120,64000020
202950,2950,SAV,9348.3,YES,NO ,YES,378282246310005,124101555
102951,2951,CHK,1976,YES,NO ,YES,4024 0071 2159 5481,101000035
102952,2952,LN ,26158,YES,YES,YES,3528-3095-1856-2063,11500010
102953,2953,CHK,5707,YES,NO ,NO ,,211672531
102954,2954,CHK,8512,YES,YES,YES,3528-3095-1856-2063,51000017
102955,2955,CHK,2538.8,YES,YES,NO ,5169-7990-9185-4334,323070380
102869,2869,CHK,-12358,YES,NO ,NO ,4024-0071-2159-5481,103000017
102870,2870,CHK,2990.35,YES,YES,NO ,4024007121595480,63000047
202870,2870,SAV,2446.65,YES,YES,NO ,30310111161029,53000196
102871,2871,CHK,5508,YES,YES,YES,30011111111119,31202084
102872,2872,LN ,4924,YES,NO ,NO ,4146-6643-9004-5458,21200339
102873,2873,SAV,6817,YES,YES,YES,180030951856201,63000047
102874,2874,SAV,4633,YES,YES,NO ,180030951856201,123103716
102875,2875,SAV,-18228.1,YES,YES,NO ,6220264390045750,71103619
202875,2875,CHK,-14913.9,YES,YES,NO ,4024 0071 2159 5481,81904808
102876,2876,SAV,4797,YES,YES,YES,5169-7990-9185-4334,82000073
102877,2877,SAV,1951,YES,YES,NO ,5169 7990 9185 4334,11000138
102878,2878,SAV,3661,YES,YES,YES,3528309518562060,61000052
102879,2879,CHK,4412,YES,YES,YES,5423111111111110,71000505
102880,2880,LN ,10632,YES,YES,YES,3400 000000 00009,31202084
102881,2881,CHK,156231,YES,YES,NO ,,113000023
102882,2882,SAV,-3,YES,YES,NO ,5169-7990-9185-4334,125000574
102883,2883,SAV,5540,NO ,YES,NO ,38111111111119,54001204
102884,2884,SAV,6033,YES,NO ,NO ,30210111161229,122400724
102885,2885,CHK,2266,YES,NO ,NO ,4146 6643 9004 5458,11000138
202885,2885,SAV,1854,YES,NO ,NO ,30411111111111,11200608
102886,2886,CHK,-22740,YES,YES,NO ,6220264390045750,31202084
102887,2887,CHK,5877,YES,YES,NO ,378282246310005,124000737
102888,2888,SAV,-8208,YES,YES,NO ,30210111161229,122400724
102889,2889,SAV,17148,YES,YES,NO ,4024-0071-2159-5481,31202084
102890,2890,SAV,6203.45,YES,YES,NO ,5423111111111110,122400724
102976,2976,SAV,21079,YES,YES,YES,340000000000009,31202084
102977,2977,SAV,479,YES,YES,YES,30411111111111,26009593
102978,2978,CHK,-142939,YES,YES,YES,378282246310005,107000327
102979,2979,CHK,11459,YES,YES,YES,30310111161029,71214579
102980,2980,LN ,281836,YES,NO ,YES,5520111111111120,11200365
102981,2981,CHK,-7892,YES,YES,YES,5169799091854330,11200365
102982,2982,CHK,48405,YES,YES,YES,4146 6643 9004 5458,307070267
102983,2983,CHK,231517,YES,YES,NO ,213130951856200,125000574
102984,2984,LN ,16641,YES,YES,YES,5169 7990 9185 4334,63000047
102985,2985,CHK,9703.65,YES,YES,NO ,340000000000009,122400724
202985,2985,SAV,7939.35,YES,YES,NO ,,61000052
102986,2986,CHK,23183,NO ,YES,NO ,5169 7990 9185 4334,123103716
102987,2987,CHK,1858,NO ,YES,YES,5169799091854330,81904808
102988,2988,LN ,263727,YES,YES,NO ,6520224090045450,21300077
102989,2989,CHK,71122,YES,NO ,NO ,5462522444922680,73000176
102990,2990,SAV,37412.1,YES,YES,NO ,30411111111111,11500010
202990,2990,CHK,30609.9,YES,YES,NO ,5580977968891500,81904808
102991,2991,SAV,12299,YES,YES,YES,3400 000000 00009,51000017
102992,2992,SAV,16179,YES,YES,YES,36111111111111,61000052
102993,2993,CHK,144442,YES,YES,NO ,3528-3095-1856-2063,41001039
102994,2994,CHK,29346,YES,YES,NO ,,54001204
102995,2995,CHK,-30548.1,YES,NO ,NO ,6520224090045450,11200608
202995,2995,SAV,-24993.9,YES,NO ,NO ,378282246310005,101100045
102996,2996,SAV,75122,YES,YES,NO ,4146 6643 9004 5458,124000737
102997,2997,SAV,2062,YES,YES,NO ,,211672531
102998,2998,SAV,21620,YES,YES,YES,4024007121595480,11000138
102999,2999,SAV,10891,YES,YES,YES,5423111111111110,63100277
103000,3000,LN ,12680,YES,YES,NO ,5285696282092970,124000737
103001,3001,CHK,-28037,YES,YES,YES,30111111161229,121000358
103002,3002,CHK,-13633,YES,YES,NO ,3530 1113 3330 0000,54001204
103003,3003,CHK,31682,YES,YES,NO ,30111111161229,103000017
103004,3004,LN ,16221,YES,YES,YES,5285696282092970,31202084
103005,3005,CHK,1344.75,YES,YES,NO ,3400 000000 00009,121000358
203005,3005,SAV,1100.25,YES,YES,NO ,30411111111111,121000358
103006,3006,CHK,138576,YES,YES,YES,5462522444922680,11200608
541100,541541,LN ,10541.33,YES,NO ,NO ,,52001633
202955,2955,SAV,2077.2,YES,YES,NO ,3528309518562060,11200365
102956,2956,LN ,5453,YES,YES,YES,30510011111111,307070267
102957,2957,CHK,19985,YES,YES,YES,3528309518562060,71000505
102958,2958,CHK,12258,YES,YES,NO ,6220264390045750,101100045
102959,2959,CHK,11866,YES,NO ,NO ,180030951856201,82000073
102960,2960,SAV,27316.3,YES,YES,NO ,5169799091854330,41001039
202960,2960,CHK,22349.7,YES,YES,NO ,6220264390045750,63100277
102961,2961,SAV,7098,YES,YES,YES,5580977968891500,52001633
102962,2962,SAV,2051,YES,YES,NO ,3528-3095-1856-2063,323070380
102963,2963,CHK,5299,YES,YES,NO ,30310111161029,21000322
102964,2964,LN ,11832,YES,YES,YES,180030951856201,51000017
102965,2965,CHK,21853.15,YES,YES,NO ,3400-000000-00009,11200608
202965,2965,SAV,17879.85,YES,YES,NO ,3528309518562060,21200339
102966,2966,CHK,13295,YES,YES,YES,38111111111119,54001204
102967,2967,CHK,15530,YES,YES,NO ,38111111111119,52001633
102968,2968,LN ,11711,YES,YES,NO ,30411111111111,124101555
102969,2969,CHK,-28573,YES,NO ,NO ,5383908528354960,122400724
102970,2970,CHK,1674.2,YES,YES,YES,5580977968891500,51000017
202970,2970,SAV,1369.8,YES,YES,YES,5462522444922680,11900571
102971,2971,SAV,7867,YES,YES,NO ,36111111111111,11200365
102972,2972,SAV,39858,YES,YES,NO ,6011567891012130,113000023
102973,2973,SAV,16547,YES,YES,YES,3528309518562060,26009593
